"","salmonovary_02","salmonovary_03","salmonovary_07","salmonovary_09","salmonovary_10","salmonovary_11","salmonovary_12","salmonovary_13","salmonovary_14","salmonovary_15","salmonovary_16","salmonovary_17","salmonovary_18","salmonovary_19","salmonovary_20","salmonovary_21","salmonovary_22","salmonovary_23","salmonovary_24","salmonovary_26","salmonovary_27","salmonovary_28"
"XP_020324407.1",-6.89372609723584,-8.88916168696818,-6.79521315051755,-9.5274608917948,-7.83820523936981,-8.0422650165577,-8.57887009633162,-8.00046222769585,-7.84605299104428,-6.86790620481278,-7.37814492738073,-7.55734198371644,-7.93314109853321,-6.86236232011848,-7.59972147208349,-7.31242742538539,-8.33377011809274,-7.31759937429497,-7.32310581426206,-8.05661678553557,-6.93413604573523,-7.73557393572496
"XP_020324412.1",-11.8119157460465,-11.9532677321194,-11.9697917811969,-12.4441254097605,-12.1800624939589,-11.442477609897,-11.9001920965537,-12.0190179010143,-12.8829048013387,-11.9711038409386,-12.0800064776121,-12.3950203862401,-12.4852911237246,-12.0354314052065,-12.2225879730882,-12.2180320304957,-10.8894646314082,-12.5885941434383,-11.9610901497904,-12.6830546560562,-11.5299325448599,-11.9743513438831
"XP_020324441.2",-6.79589907658571,-7.6459255617516,-7.41389199623776,-7.79011563951135,-11.2495671786878,-11.5288265786283,-9.49394234926036,-11.6569832230397,-7.09721140941823,-8.72800132389489,-10.597289242251,-11.1629785770274,-8.4984899824251,-8.76168655685833,-10.8170671424649,-7.74155447767445,-11.4300705421363,-7.11891195068418,-11.2502231454856,-10.6980890426908,-10.9239914185859,-10.2745066069829
"XP_020324465.1",-10.6023696093058,-10.7384187003427,-10.4340265512476,-11.1358396304014,-9.67315804238792,-9.70611998497459,-10.3194001636987,-9.66902041321943,-11.0174071065409,-10.5607171802752,-9.67375973307781,-9.92699402654207,-10.5461851455563,-10.4020802473065,-9.88589660675852,-10.4975844359474,-9.50180878579445,-10.5870366462243,-9.99430258349639,-9.74356015940789,-9.98287248959064,-9.61862561912902
"XP_020324493.2",-12.6233207470769,-12.8216278083213,-13.3586970027526,-12.4714956642197,-11.9901903725936,-13.7277928720768,-12.5568300552157,-11.5301382214268,-12.2211662320578,-11.7534697998595,-12.3835186872637,-11.4818635631326,-11.4036711711105,-11.945168191641,-11.1966657033752,-12.3290072330255,-11.2908119105658,-12.1076421755794,-11.5615004289259,-11.536919640166,-11.6555679588681,-11.5702870398559
"XP_020324496.2",-12.6302389320955,-19.2902631907423,-12.0496438127156,-13.3816172716869,-14.5810977346138,-14.7712308682715,-15.2251181318512,-15.2639335573442,-12.2734252874401,-12.8644822010822,-14.6621167308497,-16.4243922856478,-13.4577197194843,-13.0559188333787,-14.9358644238936,-12.8346795531558,-14.9999513058317,-13.2593410479429,-17.4861836257634,-16.2933517706031,-16.3036946437418,-16.3737321598964
"XP_020324519.1",-6.46814511930564,-6.37131704184856,-6.52375366665578,-6.57940851418411,-6.70883447603739,-6.81692437379898,-6.48010223356064,-6.56497101645361,-6.34332778911771,-6.16935728528951,-6.3330557125129,-6.53586233932718,-6.1261416519601,-6.28385343298219,-6.65731975481698,-6.33056036833993,-6.89146511509651,-6.57519438008192,-6.57863123975331,-6.60791727731336,-6.74719442440047,-6.69722745478405
"XP_020324521.1",-14.4484049236516,-14.6407399374801,-13.3256933108946,-16.8947240780065,-12.8796788597513,-12.9753266266625,-13.3899815795275,-12.6299493443682,-13.4601166496968,-13.7167412326832,-13.0155540196935,-13.8815151862937,-13.9077624218742,-13.5484668784108,-13.1578544943136,-13.6827083015833,-12.4856817056009,-13.9947354177599,-13.2543524717788,-13.2557257954426,-12.90828149954,-12.8172769738133
"XP_020324538.1",-16.6557887011007,-14.7999751216703,-15.1377464986228,-16.6948475616921,-16.5771379614497,-17.0747141882884,-15.5907412135495,-18.9921847502015,-17.2367535741603,-16.0267564261164,-17.1364469073147,-15.6790571536305,-15.6756775330106,-18.5035329134776,-16.2507023310452,-15.9999581219376,-17.142401279864,-18.2740504184151,-16.2549276781421,-17.4912088642642,-16.1187909137908,-17.1270271186328
"XP_020324544.1",-14.0491362539076,-14.5499240371585,-15.1300576493303,-14.8495121796766,-15.1616671506486,-15.0890552633206,-13.9112369249231,-14.9201820027895,-14.8860159660758,-14.5813887721369,-16.0582828483628,-14.9892971340277,-14.0427473626557,-15.3433699846129,-14.7198165030798,-14.2882074925008,-16.6627770820171,-14.4492734537242,-15.2139424046599,-14.8444340308425,-14.5374901839937,-15.8687618202503
"XP_020324546.1",-19.5726481350705,-17.7847799050528,NA,NA,-19.2727181315165,-17.6154953826877,-18.7161408496137,-18.3723575220987,-17.7487760080541,-16.8704344212899,NA,-17.9779339241584,NA,-19.035024833262,-19.0986492007357,NA,-18.9255021321304,NA,-18.6621868151722,-19.2320530810607,-17.7716979967575,-17.6699790855104
"XP_020324596.2",-18.2043623234945,-17.0577091676258,-18.8341610783242,-18.4491297386216,NA,-18.8133206997358,-17.9661548477044,-17.4829088961303,-18.6036221158949,-16.0362593091196,-17.4059675359739,-18.5272434067751,-16.2116223006083,-19.4043510694637,-19.7006056955126,-17.7053641467887,-19.5997486385577,NA,-16.2766026776829,-16.1924767348176,-16.8186340293013,-19.5540281774846
"XP_020324599.1",-7.36849579169683,-7.03190110236318,-7.99114573028643,-7.62477567194435,-7.71440001543517,-7.98409043702971,-7.68646422575637,-7.48634762293253,-8.05858530127138,-7.78886353901539,-8.14539543919419,-7.94381656053634,-7.68520938715976,-7.75886211262522,-7.74416223426312,-7.57275231532018,-8.1054970921362,-8.06768275006306,-7.85314254634415,-8.12184101832337,-7.71333715859621,-8.2075279829986
"XP_020324604.1",-17.499471091447,-20.32131224409,NA,NA,-17.1991062517248,-15.7857396625568,-15.3883890555834,-15.1560195867531,-15.9307619677149,-16.2163440285885,-16.123681724103,-16.3048650700623,-16.4282126563348,-16.9858320270428,-16.9813674177383,-17.0381618279039,-16.863110204672,-16.4248450444968,-17.5207324639617,-16.4420802372313,-16.7561554575997,-15.6175789559441
"XP_020324621.1",-10.7329008285089,-10.5166044611425,-10.8089844914124,-10.7021450445111,-10.0498580143829,-10.3864683978219,-10.1763122171941,-10.3007014039741,-10.5031312823139,-10.2004178058324,-10.3785738559829,-10.1707023517189,-10.6498980997326,-10.531387394409,-10.1410726790729,-10.4463434409104,-10.3678876023315,-10.7743900628338,-10.3314608990275,-10.6822192810483,-10.1793484874817,-10.373912407012
"XP_020324622.1",-12.4596006503187,-12.5331390754769,-12.6920025990529,-13.0943702512668,-12.9011770475668,-12.9582319899559,-12.7788410763249,-12.5944945501034,-12.7410718569074,-12.6915251657347,-13.0111158804739,-12.9185590833468,-13.0012520971249,-12.614283938625,-12.9636224717574,-12.7529239838232,-12.76106139146,-12.7547197313744,-12.7897252817406,-12.8356051579847,-12.6196277964179,-12.7733134346939
"XP_020324641.2",-8.60960091610934,-9.36384548210669,-8.720091340699,-8.68436013985152,-8.83950418222398,-9.30969611997337,-8.69255975770931,-9.11609111864943,-8.45942314953158,-8.85929248742294,-9.09778892588911,-9.1699784750901,-8.58700681352933,-8.75635708928937,-8.88449444515211,-8.4858980999998,-9.061034728304,-8.71401409964572,-9.30607907378988,-8.64526460832053,-8.81624904902921,-8.87201253488993
"XP_020324659.1",-15.8878691920641,-15.6648209097286,-16.2755539859329,-15.4277326717557,-13.07064784675,-13.3731245497603,-14.8814876969202,-13.1076226056922,-16.0227987460643,-15.1231341682728,-13.6729940333694,-13.0758186279476,-15.887989536367,-15.3126286295801,-13.8689996754423,-14.7537730535794,-13.2293025705842,-16.0431126876918,-13.8881141499406,-13.3771148091234,-13.1754442363607,-14.0197901692533
"XP_020324714.2",-13.0535476556492,-13.5253263622828,-12.6948395978052,-13.6141051292124,-12.5554279275962,-12.5357166579354,-12.3915005943463,-13.2982259317694,-13.3832203672097,-13.6071038139416,-13.4350892356557,-12.8904514563247,-13.4076696157994,-12.8197983977157,-12.7816760205801,-12.6173327491837,-12.6644806416661,-12.5567244310333,-13.1953110272472,-12.385856558269,-12.9949105842575,-13.1419449935989
"XP_020324752.1",-14.1758299605019,-13.6302537607794,-14.6716869778566,-14.8393443799684,-14.2221468015602,-14.5620452315224,-14.2386987337217,-13.8225075599919,-14.3171608255796,-14.8393929808036,-14.9191061750768,-14.3457203528113,-14.4186248400045,-14.5839331188893,-14.2179371606677,-13.9339381085791,-13.9179699656392,-14.5707397149804,-13.9436386323145,-14.0123707014051,-13.7356254905841,-14.1133247253253
"XP_020324759.1",-12.9522526443261,-13.6242898554638,-13.7014577771512,-13.8992926772847,-13.7067377784016,-14.012650938705,-13.3000856925994,-13.0772017721448,-13.6990237671015,-12.6642513167556,-14.2477238057183,-14.2824047034528,-13.2894406307951,-14.3229589206489,-15.2699114976966,-12.7866502561698,-13.1778215200178,-13.3765237804461,-13.9965679601565,-14.5509917775381,-14.4849880102462,-13.842697581595
"XP_020324779.1",-6.60426269080597,-7.2620848538827,-6.93146173045754,-6.89962966330528,-6.90829635697622,-7.25224489627694,-7.02307296696745,-7.3068115306143,-6.72463790958647,-6.63848874816493,-6.78671752327935,-7.19869661880978,-6.82754981415349,-7.07084854128588,-7.24713665061698,-6.7653535072535,-7.29182880972116,-6.65233755250339,-7.04279360407231,-7.1543670108437,-7.11079168122181,-7.36213180259087
"XP_020324799.1",-8.0835244118646,-8.16464748444609,-9.17662424562425,-8.59130173414708,-8.79486969318217,-9.29608203968696,-8.38977555071918,-8.47941477678162,-8.51319644780513,-8.20168515805155,-8.61988069460113,-8.80685692125319,-8.05010086985399,-8.47175058707883,-8.79341949373795,-8.13593103806386,-8.4466858872941,-8.7314848859004,-8.59497842319187,-8.5129559175695,-8.31369965776571,-8.90207488242783
"XP_020324829.1",-14.9889431833704,NA,-11.6982554725351,-13.7360141808395,-13.6074458445101,-13.7006809811371,-14.8196593038853,-14.907003014527,-12.1983580039295,-14.2589033852593,-13.9879973700059,-15.5496489625029,-16.2689290254559,-14.0878031478816,-16.9675945681166,-14.0912488226108,-13.5271229214822,-13.5196612859632,NA,-13.7474906635136,-16.8847444760307,-15.4804439173977
"XP_020324880.1",-17.5812622111707,-16.5334495089129,-17.6767397315307,-19.2695034971253,-17.103972225237,-16.71454467256,-18.0249295466931,-16.3523856253018,-17.6635217485289,-17.1832225819127,-16.1934500037536,-16.8512822070151,-16.8008853561051,-17.8687680425527,-17.7788441935234,-17.1374616456875,-16.9117381688915,NA,-16.4998737642493,-16.2184407806016,-17.1082511098529,-16.7212146990052
"XP_020324932.1",-16.1464397039328,-16.5303039198797,-16.2258501711993,-17.4999331725271,-14.536582616197,-15.2843208026186,-15.967640462651,-14.7509885123629,-16.644890083335,-16.4119353023129,-14.98066935508,-15.3895576489311,-15.8913449027315,-17.1743165192811,-14.8015076392376,-16.3408424477614,-15.0674413628955,-16.6651495947646,-15.7609904418302,-14.7833039567716,-14.9821522955411,-15.1589272660295
"XP_020324953.1",-7.71133819460962,-7.17275983095609,-8.23364834575743,-9.26313615835434,-9.8596975006849,-11.0378971930357,-8.57071818737483,-8.51416592383471,-9.11436510650619,-8.21112576918734,-9.4201331503697,-8.82532531980738,-7.70667340629586,-9.19894657721402,-9.03757300275859,-7.25574472221159,-9.75220207331591,-8.83253851316173,-9.67305179257118,-9.6355908432133,-11.1171532629987,-9.89778328235824
"XP_020324956.1",-12.5345152952839,-12.870185731976,-12.2751311651531,-12.1348650294949,-11.4400825987706,-11.0972732683763,-12.1152394822561,-11.5634039533417,-12.3363569560318,-12.201853147302,-11.6451623607622,-11.8567657170818,-12.4554711479469,-12.3019390862574,-11.5688341954137,-12.0896223768071,-11.4339614426969,-11.8850474325854,-11.2285054752067,-11.5423348628741,-11.8628458481143,-11.3429415923221
"XP_020324981.2",-10.4691282099557,-10.8716311112466,-12.1541473640116,-11.9193019465486,-9.99814367095869,-10.6568165520382,-11.3902715155075,-11.0474041431098,-10.8201546719231,-11.471809024419,-11.456021292734,-11.2421529477053,-12.1391597887543,-12.5337700652714,-11.4019820939994,-11.5582286748866,-10.2679544982201,-12.2846841616087,-11.1216471650059,-10.709525600509,-10.7833000507385,-12.3999777513616
"XP_020325002.1",-12.8225538193015,-12.1319697342215,-12.3370444451362,-13.1313365776208,-13.0399360895982,-12.9855032031804,-12.7212952363461,-12.8498019706966,-12.7063555260859,-12.2978182236389,-12.9771719571746,-12.8035926322658,-12.402416802344,-12.6947106008346,-12.4396616964458,-12.4947795668997,-12.318904879879,-12.9355261177408,-12.3231260637977,-12.3853476038021,-12.3392193868537,-12.7740203065039
"XP_020325014.2",-8.65225659464924,-8.42716551607812,-7.93759698570621,-8.85345004183335,-9.97379964125928,-9.26212699512139,-8.62089986997201,-9.67939228394366,-7.93071005406732,-8.40553611918754,-10.138462049207,-8.58325922655726,-8.33387351602628,-9.48542336214598,-8.96788717861918,-7.7934237937143,-9.37193405933573,-8.14748060475759,-8.81076948579075,-8.93365642165788,-9.63212873211891,-10.7553456605634
"XP_020325053.1",-8.9390157175994,-9.56517890230737,-9.42242427095716,-9.74873901534034,-9.93201804915598,-9.84059372478216,-9.76077963730397,-9.90462124779541,-9.66080309342776,-9.54702877205597,-9.59448530511937,-9.84686274943144,-9.29213079983791,-9.60357460757769,-10.0608345242843,-9.21627688084152,-9.80007523833667,-9.55574992274147,-9.60451220731379,-10.1211316316519,-10.0332921892043,-10.0541448197056
"XP_020325090.1",-5.89105474517952,-5.99598861322538,-6.19939074086548,-6.21008251113318,-6.00224818547171,-5.96988245523036,-6.01893282548328,-5.99845863006352,-6.03078429417816,-5.9573522824474,-6.01991955973887,-6.10220549201181,-5.99305603874779,-6.08580968565128,-5.92961231991311,-6.07558623446168,-6.07425428679969,-6.12724646216358,-6.02069284736348,-5.95709258676178,-5.76558861654095,-6.05934773914521
"XP_020325138.1",-11.1719051571717,-10.5776250013394,-11.1504583761453,-11.4845196258191,-11.0220331346916,-10.7645158283058,-10.8684875122479,-11.2941331771355,-11.2911649011724,-10.8236227559898,-10.6172103200235,-11.1054400840312,-10.5385716714807,-11.0709244748283,-11.0286120398955,-10.7824139810537,-10.8716322319964,-11.2216310253928,-11.0379384728689,-11.1255608631338,-11.6386112771115,-10.7864367713465
"XP_020325178.1",-12.0375064455157,-12.7890518865708,-12.4428661428402,-12.6975453214673,-13.2556276394321,-13.7181626972464,-13.0696419783792,-13.74043460289,-12.1472031594223,-12.4627172948474,-12.9897292970337,-13.5455183521208,-12.4009927058857,-12.3169763107754,-13.9305743343192,-12.3621188335694,-13.2957716593908,-12.6911890201758,-13.1809518197483,-14.3835041475276,-13.195559401663,-14.2222655113456
"XP_020325181.1",-12.7317343747399,-12.5410704957819,-13.2853006108098,-13.9719736199071,-12.8967196386703,-12.5534184524887,-13.2448009689783,-13.2033347894818,-12.70691347838,-13.1065916013578,-12.2017982472139,-13.6161632678101,-12.4869474936662,-13.4269622886636,-13.0724869453071,-12.7985815187487,-13.2193030953389,-14.1887594294709,-12.9683839588711,-12.9505976802746,-12.9057492523218,-12.9441996140459
"XP_020325186.1",-12.2933716168832,-12.5760443203189,-13.7292255634912,-12.5652037366119,-13.5519346346332,-13.5236250552326,-13.3208852074094,-13.39037832449,-13.9874550927244,-13.7685831619161,-13.5583218366471,-13.1465878301554,-13.1199841433182,-14.2906296584904,-13.0034469512092,-14.0008096546364,-12.9610304112821,-14.6318652468511,-13.5165967933902,-12.5869528416162,-12.7998164531315,-14.8811369157602
"XP_020325224.1",-14.7002194216239,-14.373776355188,-14.3107998104258,-15.1678154658703,-12.5628931665912,-12.3684725712496,-13.3959351298496,-12.584859601281,-13.9775352723822,-13.6935333409901,-12.5936180930572,-12.8239513181482,-14.4757522307411,-14.5662519339356,-12.7562653845941,-14.6975418411162,-12.3803835596182,-13.785368721256,-13.5017508045206,-13.174177841218,-13.0028362954499,-12.4848347418286
"XP_020325255.1",-12.2112330311606,-11.4983067046662,-12.0594423755683,-11.885544603805,-12.4456868569438,-11.8430973796829,-11.791686838234,-12.5876923284042,-11.9017640319128,-12.7070985138521,-11.7858305439994,-11.9014900524496,-12.7351585887288,-11.6078388272066,-12.2467934693151,-11.6927564318779,-11.2065508109859,-12.6336435705187,-11.4903620531302,-11.2159400409225,-11.2696940909609,-12.2383296817013
"XP_020325266.1",-11.3461228255169,-12.9679017308964,-10.9400674170629,-12.4937104040444,-11.0126975551992,-11.1188412302599,-11.872435985557,-11.4922161712397,-10.9897003838705,-11.4136161003283,-11.2989826189504,-10.8758122766704,-10.9234102402876,-11.1067754281993,-11.556532077748,-10.886018122494,-10.5088776683302,-10.8452742971237,-11.9830671460317,-11.0300288847429,-11.3521805321429,-11.1707591888314
"XP_020325268.2",-8.301533247678,-8.04486905819553,-8.3852029028091,-8.40594924372837,-8.14308184760866,-8.20879861812092,-7.99863462617417,-7.89194685340941,-8.24360651171198,-8.21258103329026,-8.34089269426169,-8.24461925557775,-8.18303754168876,-8.36615115347548,-8.06821731162146,-8.02666204584204,-7.91140380666474,-8.59004119128048,-7.83482808766743,-8.03064526149504,-8.04194811581101,-8.28242580981035
"XP_020325312.1",-9.0559786392103,-10.2202630923576,-10.2955499946534,-10.4235164300989,-12.4620230746915,-12.7814419867661,-11.6014437536668,-12.5478040055435,-9.66393294170624,-10.9603679577514,-12.1744677564267,-12.1668147248878,-10.5197648661242,-10.6656589437546,-12.3918807716538,-10.2813101408176,-12.4812071115233,-10.2719450527108,-12.0250071819501,-12.3059871961966,-12.0850871957922,-12.5628566331419
"XP_020325417.1",-16.7850128966904,-19.7359209866049,-14.2559811456727,NA,NA,-15.5647671119556,-16.1387214970412,NA,-14.1000229348293,-15.6476148056259,-15.9312954951863,-17.1352374427717,-15.2891666206472,-14.6391864963506,-16.0338006681572,-15.8612736062403,NA,-14.3394715379282,-17.2136535684549,NA,NA,NA
"XP_020325431.1",-9.81294238365838,-9.72064900336175,-9.78032829121135,-10.1428967977798,-10.1981228282683,-9.92746813339932,-9.7166841298071,-9.86978517337508,-10.1224035150827,-9.75063097637582,-9.95559079725828,-10.2480852303056,-9.73562004737719,-9.81273227117517,-10.2155253165261,-9.86801426545958,-10.2561964985004,-9.84165538967123,-9.78477165765506,-10.347693155571,-9.65993732224333,-9.90783310860932
